duration,src_bytes,dst_bytes,count,protocol_type,service,flag,label,attack_type
821,338237,447877,11,udp,ssh,REJ,0,normal
133,2725478,29125,41,udp,smtp,REJ,1,r2l
37,2676554,258883,5,udp,smtp,REJ,1,probe
498,55526,22918,43,icmp,http,SF,0,normal
653,570357,402465,15,icmp,smtp,RSTO,0,normal
690,323261,382255,4,udp,ftp,S0,0,normal
216,331783,211727,32,tcp,http,REJ,0,normal
479,877841,835084,23,tcp,ftp,RSTO,0,normal
71,264931,592436,18,icmp,ssh,SF,0,normal
796,799670,596894,10,udp,smtp,REJ,0,normal
699,924608,67467,16,icmp,http,SF,0,normal
59,391628,662885,40,udp,ssh,REJ,0,normal
303,903772,427074,2,udp,ftp,RSTO,0,normal
723,6899305,374120,29,tcp,ssh,S0,1,probe
936,68193,539085,31,icmp,smtp,RSTO,0,normal
391,885689,69166,3,udp,smtp,RSTO,0,normal
999,264257,219517,27,icmp,ssh,REJ,0,normal
118,407466,408452,35,udp,http,S0,0,normal
377,573199,906145,2,tcp,ftp,RSTO,0,normal
639,676543,931839,23,tcp,http,RSTO,0,normal
339,8953326,733016,21,tcp,http,SF,1,dos
776,796577,990721,31,icmp,smtp,RSTO,0,normal
905,316915,344922,0,udp,smtp,REJ,0,normal
359,434483,790385,24,udp,smtp,REJ,0,normal
672,955291,786765,24,icmp,ftp,RSTO,0,normal
203,1938603,149721,34,tcp,http,REJ,1,dos
901,843491,236605,9,icmp,http,S0,0,normal
293,75074,38944,16,tcp,http,SF,0,normal
60,726347,181430,21,udp,http,RSTO,0,normal
332,703941,766887,38,tcp,ftp,SF,0,normal
991,944770,99651,19,tcp,smtp,REJ,0,normal
340,103119,346653,28,udp,http,S0,0,normal
111,508492,985152,44,udp,ssh,S0,0,normal
389,819498,619946,34,tcp,ftp,SF,0,normal
600,148736,194058,6,icmp,smtp,SF,0,normal
775,617957,751631,43,icmp,ftp,REJ,0,normal
857,792013,875217,3,udp,ftp,RSTO,0,normal
861,5094099,169434,31,tcp,http,SF,1,probe
507,8132171,535699,35,udp,http,RSTO,1,dos
508,305379,584593,43,icmp,ssh,S0,0,normal
687,788499,71631,35,tcp,smtp,RSTO,0,normal
624,4264943,146042,17,udp,smtp,RSTO,1,r2l
607,82652,346615,12,icmp,http,SF,0,normal
231,860118,294507,25,udp,smtp,SF,0,normal
873,868798,25893,1,udp,smtp,REJ,0,normal
545,875195,942183,10,tcp,ssh,REJ,0,normal
393,2571732,461785,45,icmp,smtp,SF,1,dos
324,959835,354362,44,icmp,smtp,S0,0,normal
46,566426,318265,17,tcp,smtp,RSTO,0,normal
770,970007,163700,8,tcp,smtp,SF,0,normal
651,54776,509327,30,icmp,smtp,RSTO,0,normal
929,11524,347058,26,icmp,ssh,REJ,0,normal
460,855968,640048,13,udp,ftp,SF,0,normal
988,492159,689335,10,tcp,smtp,SF,0,normal
920,749829,644752,43,icmp,smtp,REJ,1,probe
106,8833822,123833,45,tcp,smtp,S0,1,dos
515,646457,148849,30,icmp,smtp,RSTO,0,normal
595,167998,757644,34,icmp,smtp,REJ,0,normal
809,45568,606472,39,icmp,http,S0,0,normal
546,265080,777671,16,udp,smtp,SF,0,normal
1,4482079,370358,20,tcp,smtp,S0,1,r2l
859,9559361,590209,47,tcp,http,S0,1,r2l
982,2400706,205481,44,icmp,http,SF,1,dos
785,987442,312015,43,udp,smtp,REJ,0,normal
339,308176,504980,47,udp,smtp,S0,0,normal
509,995486,500494,10,icmp,smtp,REJ,0,normal
587,104823,928544,25,udp,http,S0,0,normal
798,475244,955629,29,udp,ftp,SF,0,normal
69,3982453,656461,28,icmp,smtp,REJ,1,dos
418,8914809,826796,47,tcp,smtp,SF,1,r2l
619,4408191,484461,47,udp,http,RSTO,1,probe
871,2728012,578242,33,udp,ftp,REJ,1,r2l
388,8194554,667534,5,tcp,http,REJ,1,probe
906,758999,150370,2,udp,smtp,SF,0,normal
785,678742,422256,15,icmp,ssh,RSTO,0,normal
710,1866437,876422,21,icmp,smtp,SF,1,r2l
547,683365,488509,30,icmp,ssh,REJ,0,normal
98,788665,395910,37,tcp,http,RSTO,0,normal
650,754618,264543,6,tcp,http,S0,0,normal
184,2282122,659800,37,udp,ssh,REJ,1,r2l
956,549855,580451,16,tcp,smtp,SF,0,normal
951,387383,195823,24,tcp,ftp,RSTO,0,normal
695,9086037,146766,15,icmp,http,S0,1,probe
192,7031778,498039,19,udp,ssh,REJ,1,dos
317,3900603,426598,26,tcp,ssh,S0,1,probe
184,235382,680343,38,udp,ftp,RSTO,0,normal
187,196485,15643,9,tcp,ftp,SF,0,normal
307,842025,216033,24,icmp,ssh,REJ,0,normal
951,279563,695272,40,tcp,ftp,SF,0,normal
120,895493,652186,33,udp,ssh,RSTO,0,normal
781,8445626,588223,18,tcp,ssh,RSTO,1,probe
959,937556,268361,38,tcp,ssh,RSTO,0,normal
78,6929145,569366,9,icmp,http,S0,1,probe
816,480201,530347,21,udp,ftp,RSTO,0,normal
125,217910,477337,46,tcp,ftp,REJ,0,normal
107,723043,756960,30,icmp,smtp,RSTO,0,normal
610,2310048,336965,38,icmp,ssh,S0,1,probe
645,358480,867427,37,tcp,ssh,REJ,0,normal
784,136929,450058,22,udp,ssh,S0,0,normal
44,901963,693861,25,icmp,ssh,RSTO,0,normal
90,38586,6793,48,tcp,http,SF,0,normal
439,186612,852435,1,icmp,smtp,S0,0,normal
86,5457416,332737,39,tcp,smtp,RSTO,1,probe
617,800106,644295,25,tcp,smtp,RSTO,0,normal
148,216380,275210,13,udp,ftp,SF,0,normal
267,578049,505611,5,udp,http,REJ,0,normal
25,180315,25503,40,icmp,ftp,S0,0,normal
146,172180,501874,6,tcp,ftp,SF,0,normal
247,410250,816102,1,udp,smtp,S0,0,normal
937,279120,121406,36,icmp,ftp,RSTO,0,normal
156,635538,577931,37,tcp,http,S0,0,normal
201,123322,265465,48,tcp,ftp,S0,0,normal
157,958446,220166,33,tcp,ssh,REJ,0,normal
474,500500,804379,36,icmp,http,SF,0,normal
734,1135095,958903,7,icmp,ftp,REJ,1,probe
5,8751,794128,39,udp,ssh,S0,0,normal
14,455272,991509,41,tcp,smtp,REJ,0,normal
833,129850,197461,40,icmp,ftp,SF,0,normal
253,183958,475323,40,tcp,ftp,RSTO,0,normal
585,3351961,258070,32,icmp,ftp,SF,1,probe
119,250393,169380,19,icmp,ftp,SF,0,normal
631,256012,947732,32,icmp,ftp,SF,0,normal
365,4707537,218438,33,icmp,http,RSTO,1,probe
634,7722245,496713,45,icmp,http,SF,1,dos
468,156673,354867,44,udp,smtp,S0,0,normal
47,668470,369401,18,udp,smtp,RSTO,0,normal
703,3482375,4591,20,udp,smtp,REJ,1,r2l
989,780203,470322,5,udp,ssh,SF,0,normal
981,472595,224025,10,udp,http,SF,0,normal
581,687213,33245,12,tcp,ftp,S0,0,normal
702,885468,783510,2,udp,smtp,S0,0,normal
575,368234,162543,29,icmp,ssh,SF,0,normal
777,952526,704529,0,udp,smtp,RSTO,0,normal
484,249514,403627,14,udp,smtp,REJ,0,normal
999,831539,532778,36,icmp,smtp,REJ,0,normal
113,275631,865326,17,udp,ssh,SF,0,normal
67,714278,152048,20,udp,http,S0,0,normal
933,527911,778423,0,tcp,http,SF,0,normal
323,307783,594241,29,udp,ftp,REJ,0,normal
509,551233,337257,32,udp,http,SF,0,normal
691,6253905,894556,22,udp,ssh,REJ,1,dos
249,6826965,819193,42,tcp,ssh,REJ,1,r2l
746,348845,806524,25,udp,smtp,S0,0,normal
478,222555,272751,45,icmp,smtp,S0,0,normal
526,312078,994911,1,icmp,smtp,S0,0,normal
813,2884435,326767,38,tcp,http,S0,1,probe
868,4638355,250762,23,icmp,http,REJ,1,r2l
48,948797,379028,5,icmp,ftp,SF,0,normal
825,274128,965169,35,udp,ssh,REJ,0,normal
23,89711,995781,3,tcp,ssh,S0,0,normal
947,248043,629306,35,udp,ftp,RSTO,0,normal
810,991566,774745,42,udp,ssh,RSTO,0,normal
35,9007,208692,32,icmp,http,SF,0,normal
962,209868,227060,38,tcp,http,S0,0,normal
210,472588,526107,14,udp,ftp,RSTO,0,normal
723,4978,20881,31,tcp,ftp,RSTO,0,normal
54,798124,22068,45,udp,ftp,RSTO,0,normal
762,595385,310936,17,tcp,ftp,SF,0,normal
108,260536,990215,35,icmp,http,S0,0,normal
336,341388,581597,44,icmp,http,REJ,0,normal
909,436831,80977,12,icmp,http,RSTO,0,normal
125,828186,554140,17,tcp,smtp,REJ,0,normal
469,361762,650851,19,tcp,smtp,S0,0,normal
600,1418365,802073,35,icmp,http,SF,1,probe
153,303368,741483,0,icmp,smtp,S0,0,normal
473,931314,60642,49,icmp,http,S0,0,normal
940,274206,516812,21,icmp,http,RSTO,0,normal
742,8480559,966447,3,udp,http,S0,1,probe
151,112303,869144,5,udp,ftp,REJ,0,normal
914,433557,240976,26,icmp,ssh,REJ,0,normal
479,2267436,683408,5,tcp,ssh,SF,1,r2l
490,452676,678524,19,udp,smtp,RSTO,0,normal
238,683766,789150,13,udp,ssh,S0,0,normal
162,638074,663112,23,udp,smtp,SF,0,normal
790,125265,647962,37,udp,ssh,RSTO,0,normal
413,725640,127940,6,udp,smtp,REJ,0,normal
701,9498132,926789,2,udp,ftp,REJ,1,r2l
137,699810,53386,13,tcp,ftp,REJ,0,normal
842,8179020,866298,4,udp,ftp,S0,1,r2l
344,8748210,218994,8,tcp,ftp,S0,1,dos
760,194190,385356,6,tcp,smtp,S0,0,normal
561,5365212,465972,43,icmp,ftp,RSTO,1,r2l
563,119775,95133,21,icmp,ftp,RSTO,0,normal
533,678539,71155,45,udp,smtp,SF,0,normal
71,6524833,708200,8,icmp,http,SF,1,r2l
109,3637265,441528,39,tcp,ftp,SF,1,r2l
920,1510689,459942,44,udp,ftp,RSTO,1,probe
154,815542,727971,14,icmp,ftp,S0,0,normal
636,587943,315708,13,udp,http,S0,0,normal
210,7854225,403454,14,icmp,smtp,SF,1,dos
550,376763,754851,8,icmp,ftp,SF,0,normal
353,211562,609971,10,tcp,ssh,SF,0,normal
483,276513,190653,8,tcp,ssh,S0,0,normal
359,611212,600483,0,udp,http,SF,0,normal
493,469601,99158,17,udp,smtp,REJ,1,r2l
97,982735,450353,12,tcp,http,SF,0,normal
380,274302,598343,46,udp,ftp,SF,0,normal
933,44255,686382,4,udp,ssh,REJ,0,normal
191,5685568,620036,3,icmp,smtp,REJ,1,dos
612,392057,460352,29,tcp,http,S0,0,normal
554,325417,676198,17,udp,http,REJ,0,normal
478,7821237,663640,28,tcp,ftp,RSTO,1,dos
750,994006,37581,30,tcp,ssh,RSTO,1,probe
502,3442059,84992,32,tcp,ssh,REJ,1,probe
447,76822,833052,2,tcp,smtp,RSTO,0,normal
160,196053,302664,17,tcp,smtp,S0,0,normal
430,355599,950429,5,tcp,smtp,S0,0,normal
596,126520,684764,27,udp,ftp,RSTO,0,normal
399,6238106,53234,13,tcp,ssh,REJ,1,dos
311,469893,701741,32,tcp,ssh,SF,0,normal
647,251613,984954,43,icmp,ssh,SF,0,normal
562,478741,337143,5,icmp,ftp,S0,0,normal
805,673978,635918,29,udp,smtp,RSTO,0,normal
716,662294,210824,5,icmp,smtp,S0,0,normal
407,165451,460047,25,icmp,http,REJ,0,normal
90,115935,284285,11,icmp,smtp,S0,0,normal
991,2964116,84174,14,tcp,smtp,RSTO,1,r2l
925,997668,552184,24,tcp,ftp,RSTO,0,normal
736,428297,823785,41,udp,smtp,SF,0,normal
594,729500,596754,28,icmp,http,SF,0,normal
209,456636,807501,46,icmp,http,SF,0,normal
137,176724,732535,45,icmp,http,RSTO,0,normal
910,239424,48343,19,tcp,ssh,S0,0,normal
437,323851,264346,40,tcp,smtp,S0,0,normal
248,343464,718058,43,tcp,http,SF,0,normal
642,605435,459573,31,tcp,ftp,RSTO,0,normal
839,169656,658339,21,icmp,ssh,SF,0,normal
699,283587,951254,14,udp,smtp,REJ,0,normal
721,5636615,964834,29,icmp,smtp,S0,1,r2l
837,536686,443405,2,icmp,ssh,RSTO,0,normal
468,523127,563441,46,tcp,smtp,REJ,0,normal
449,2369,56707,40,icmp,smtp,S0,0,normal
390,8131407,83642,24,icmp,http,REJ,1,probe
472,853911,244457,24,icmp,http,RSTO,0,normal
853,333523,839913,27,tcp,http,S0,0,normal
690,467118,734497,21,icmp,http,REJ,0,normal
132,95593,923693,30,icmp,ssh,RSTO,0,normal
240,242440,997114,17,tcp,ftp,RSTO,0,normal
269,202152,320890,36,udp,http,REJ,0,normal
934,287396,863320,42,tcp,ftp,RSTO,0,normal
637,149793,900957,39,tcp,ftp,SF,0,normal
633,29674,93748,4,icmp,ssh,RSTO,0,normal
420,9037819,334685,25,udp,ftp,S0,1,dos
532,4444536,776739,18,icmp,ssh,REJ,1,dos
633,482056,977353,33,udp,ftp,REJ,0,normal
661,928045,230300,1,udp,smtp,S0,0,normal
707,81715,586850,30,icmp,ssh,RSTO,0,normal
945,405273,595087,35,tcp,ftp,S0,0,normal
216,514121,296122,44,tcp,smtp,REJ,0,normal
843,308700,228229,27,icmp,ftp,REJ,0,normal
920,317769,809451,31,udp,ftp,SF,0,normal
844,365607,677248,11,icmp,ftp,SF,0,normal
452,806295,533531,36,udp,smtp,RSTO,0,normal
655,196872,475109,46,icmp,smtp,RSTO,0,normal
271,286519,725809,9,icmp,ftp,REJ,0,normal
216,82915,123718,4,udp,ssh,RSTO,0,normal
812,2475681,971551,34,icmp,http,REJ,1,dos
469,829248,987048,44,icmp,http,REJ,0,normal
5,319677,940858,14,tcp,ftp,S0,0,normal
964,515053,692206,26,udp,http,S0,0,normal
695,201360,695563,3,tcp,ftp,S0,0,normal
27,60898,647016,22,tcp,ftp,RSTO,0,normal
552,578590,306801,0,icmp,http,RSTO,0,normal
427,7133993,790555,48,icmp,smtp,SF,1,r2l
676,490507,824530,18,udp,ftp,SF,0,normal
780,775593,575539,7,icmp,ssh,REJ,0,normal
734,216931,492214,2,icmp,ssh,REJ,0,normal
909,782814,433694,28,udp,ftp,SF,0,normal
528,470316,940664,14,udp,ssh,REJ,0,normal
648,365435,389540,45,tcp,smtp,REJ,0,normal
487,7959448,160776,40,udp,ftp,REJ,1,dos
205,4527986,658230,47,icmp,smtp,RSTO,1,r2l
692,433584,24628,1,icmp,smtp,SF,0,normal
571,161232,709380,25,icmp,http,SF,0,normal
589,53440,426184,31,icmp,ftp,RSTO,0,normal
105,681135,118988,47,udp,smtp,SF,0,normal
800,962521,783479,34,icmp,http,REJ,0,normal
50,567283,7294,2,udp,smtp,REJ,0,normal
173,322725,170941,25,icmp,smtp,SF,0,normal
937,668672,882261,26,tcp,smtp,RSTO,0,normal
663,724392,457720,22,icmp,ftp,SF,0,normal
91,270481,753623,48,udp,ssh,S0,0,normal
779,698773,969216,32,udp,smtp,SF,0,normal
339,608822,226169,33,tcp,http,S0,0,normal
898,779723,62666,33,tcp,ftp,RSTO,0,normal
500,246095,13215,14,tcp,http,RSTO,0,normal
722,983923,933713,31,tcp,ssh,REJ,0,normal
134,880304,987609,24,udp,ftp,RSTO,0,normal
551,693960,472356,34,icmp,smtp,S0,0,normal
309,295353,680098,46,tcp,ssh,RSTO,0,normal
167,105489,905842,46,udp,ssh,REJ,0,normal
802,555330,780763,47,udp,smtp,SF,0,normal
179,796502,598504,44,udp,http,S0,0,normal
73,4048558,61662,22,udp,smtp,REJ,1,dos
566,7942817,51990,26,udp,http,REJ,1,dos
14,229075,280685,29,tcp,ftp,S0,0,normal
915,294541,551421,9,udp,smtp,REJ,0,normal
867,784832,864427,46,tcp,smtp,SF,0,normal
526,388237,92393,48,icmp,http,S0,0,normal
989,9869080,181801,37,icmp,ftp,S0,1,probe
27,602255,287507,27,icmp,smtp,RSTO,0,normal
922,5780223,443139,22,icmp,ftp,S0,1,dos
187,838121,976628,16,icmp,ftp,S0,0,normal
877,33580,768373,24,icmp,smtp,SF,0,normal
118,998849,724564,11,tcp,http,SF,0,normal
950,257332,60639,8,icmp,http,RSTO,0,normal
776,2978920,229047,6,udp,ssh,SF,1,dos
755,952924,775578,9,icmp,smtp,SF,0,normal
591,990065,158674,39,icmp,smtp,RSTO,0,normal
492,453123,402491,41,udp,ssh,SF,0,normal
664,9667326,299224,27,icmp,ssh,RSTO,1,probe
152,686272,377775,45,icmp,http,RSTO,0,normal
516,39332,725508,41,icmp,ftp,SF,0,normal
93,701480,563605,22,udp,smtp,S0,0,normal
604,4630463,317055,31,tcp,ftp,S0,1,r2l
664,113174,10424,45,tcp,smtp,RSTO,0,normal
942,865148,153524,1,udp,ssh,RSTO,0,normal
789,57404,579142,42,icmp,ssh,RSTO,0,normal
129,891627,678206,24,icmp,ssh,RSTO,0,normal
849,859714,20541,35,tcp,ssh,RSTO,0,normal
909,896512,297959,10,tcp,http,REJ,0,normal
520,636076,74272,7,tcp,http,SF,0,normal
921,3246511,968514,42,udp,ftp,S0,1,r2l
103,357452,493352,11,udp,http,SF,0,normal
351,465635,706263,40,udp,ssh,SF,0,normal
379,280412,255717,7,icmp,ssh,S0,0,normal
695,4471697,345379,49,tcp,http,RSTO,1,r2l
290,738995,641803,20,udp,smtp,RSTO,0,normal
664,461450,546367,38,tcp,http,S0,0,normal
968,426719,14741,40,udp,smtp,S0,0,normal
945,845792,979026,8,tcp,ftp,SF,0,normal
980,1198512,686928,28,icmp,ssh,RSTO,1,dos
560,681923,295676,20,tcp,smtp,RSTO,0,normal
252,83420,496540,13,tcp,smtp,REJ,0,normal
173,639454,638437,48,tcp,smtp,SF,0,normal
117,707904,166373,49,tcp,http,SF,0,normal
944,36144,181257,28,tcp,ftp,S0,0,normal
765,7978532,347278,4,tcp,smtp,RSTO,1,dos
859,810071,56829,47,tcp,http,REJ,0,normal
445,9960455,480061,2,tcp,smtp,RSTO,1,dos
422,915003,171707,30,tcp,http,SF,0,normal
296,522297,8551,32,tcp,http,REJ,0,normal
178,408196,330714,39,icmp,http,SF,0,normal
259,54846,399211,32,icmp,ssh,REJ,0,normal
358,598610,259860,14,udp,http,REJ,0,normal
577,23605,658651,37,tcp,ssh,SF,0,normal
78,792875,255545,36,icmp,ftp,RSTO,0,normal
678,888938,888791,10,udp,ssh,SF,0,normal
317,137635,442314,35,udp,ftp,RSTO,0,normal
688,475008,230474,17,udp,ssh,SF,0,normal
88,4754334,720366,13,udp,ftp,SF,1,r2l
275,212673,515741,36,udp,ssh,REJ,0,normal
103,808913,209182,48,tcp,ssh,RSTO,0,normal
58,9584006,282922,5,udp,ftp,REJ,1,r2l
230,450433,504794,45,icmp,http,S0,0,normal
586,508463,199807,48,tcp,smtp,SF,0,normal
651,711295,601600,5,tcp,smtp,RSTO,0,normal
893,46206,182122,42,tcp,ssh,SF,0,normal
630,208791,872516,25,icmp,ssh,REJ,0,normal
822,7544008,280524,40,icmp,smtp,RSTO,1,r2l
788,21047,868431,49,icmp,http,REJ,0,normal
125,628314,688742,25,icmp,http,S0,0,normal
646,495593,887786,1,tcp,ssh,RSTO,0,normal
962,138923,938295,6,udp,ftp,SF,0,normal
54,840463,441303,1,tcp,ftp,RSTO,0,normal
27,383531,898465,3,icmp,ftp,RSTO,0,normal
861,135992,567341,31,tcp,ssh,S0,0,normal
39,39263,241031,20,udp,ftp,SF,0,normal
393,32651,731217,13,udp,http,RSTO,0,normal
191,483779,286163,42,icmp,ftp,SF,0,normal
760,760983,379475,33,udp,http,REJ,0,normal
122,664926,942973,11,icmp,ftp,RSTO,0,normal
904,7003713,619609,38,icmp,smtp,SF,1,dos
310,589841,518476,11,tcp,smtp,SF,0,normal
826,491046,484857,22,icmp,ssh,REJ,0,normal
631,3925393,482695,37,udp,smtp,RSTO,1,probe
978,118227,48501,7,icmp,smtp,RSTO,0,normal
126,196203,268068,42,tcp,smtp,REJ,0,normal
777,757334,331737,2,udp,http,SF,0,normal
86,190240,650810,17,tcp,ssh,SF,0,normal
709,8497132,981781,48,icmp,http,REJ,1,probe
652,317088,330111,26,udp,http,SF,0,normal
786,555312,159486,25,udp,smtp,SF,0,normal
656,634329,216256,46,udp,ssh,SF,0,normal
862,238068,666230,26,udp,ssh,S0,0,normal
490,480380,272753,49,icmp,ssh,SF,0,normal
138,493982,164287,6,icmp,ssh,S0,0,normal
209,366844,319023,33,udp,ftp,S0,0,normal
327,830131,750036,1,tcp,http,REJ,0,normal
376,611010,48184,45,udp,http,S0,0,normal
549,868471,645145,23,tcp,smtp,SF,0,normal
396,881711,60014,44,tcp,http,SF,0,normal
331,626208,844401,26,udp,ssh,S0,0,normal
151,1353313,917707,31,icmp,ftp,RSTO,1,probe
746,4065510,418688,43,icmp,http,RSTO,1,dos
37,4605143,645354,30,udp,ssh,SF,1,dos
656,139307,68426,36,udp,smtp,S0,0,normal
865,1935099,87756,34,icmp,smtp,SF,1,probe
874,208201,747259,30,tcp,smtp,REJ,0,normal
954,563675,152487,36,udp,ssh,SF,0,normal
907,820886,166366,28,icmp,http,RSTO,0,normal
38,324845,861095,36,udp,http,REJ,0,normal
968,888694,131434,28,icmp,http,S0,0,normal
511,169599,278951,8,tcp,http,REJ,0,normal
932,370748,893247,15,tcp,http,RSTO,0,normal
452,875253,551679,42,udp,smtp,SF,0,normal
935,220297,929331,22,tcp,ftp,REJ,0,normal
782,761686,914025,0,icmp,http,SF,0,normal
225,9968027,676043,11,icmp,smtp,SF,1,dos
997,621264,959778,6,icmp,ssh,SF,0,normal
486,8025013,867932,43,tcp,smtp,REJ,1,probe
446,871087,514754,41,udp,ssh,REJ,0,normal
556,315719,943668,33,icmp,ftp,RSTO,0,normal
699,559939,474568,5,tcp,ftp,SF,0,normal
308,587069,496508,41,udp,http,S0,0,normal
959,618233,543572,13,icmp,ssh,RSTO,0,normal
230,5841,204836,14,icmp,ftp,REJ,0,normal
452,467713,249785,26,udp,ssh,REJ,0,normal
805,4230933,118880,26,tcp,smtp,S0,1,dos
439,658791,62628,29,udp,ftp,S0,0,normal
464,421447,76695,34,tcp,ftp,RSTO,0,normal
989,66900,28073,48,udp,smtp,SF,0,normal
922,663149,631589,4,icmp,http,SF,0,normal
646,549562,773688,25,tcp,http,RSTO,0,normal
255,500615,987442,42,udp,smtp,SF,0,normal
195,663987,121291,21,tcp,smtp,SF,0,normal
925,3109211,262673,34,icmp,smtp,SF,1,r2l
324,810622,378430,17,icmp,ftp,RSTO,0,normal
478,581644,302618,34,tcp,http,RSTO,0,normal
634,544298,974286,30,udp,smtp,S0,0,normal
236,917715,666243,3,icmp,smtp,RSTO,0,normal
990,305469,704559,40,tcp,ftp,REJ,0,normal
813,6355068,749700,20,tcp,ssh,REJ,1,dos
289,6899086,575243,3,tcp,http,SF,1,probe
803,717623,137312,29,udp,smtp,RSTO,0,normal
285,775146,805809,38,icmp,ssh,S0,0,normal
675,895630,325192,48,icmp,ftp,SF,0,normal
496,385067,993845,36,udp,smtp,S0,0,normal
5,816606,360149,45,udp,ssh,SF,0,normal
169,9016059,13867,15,tcp,ftp,RSTO,1,dos
859,768393,694051,35,icmp,ssh,S0,0,normal
740,627827,684515,13,udp,ftp,SF,0,normal
979,885585,815578,34,udp,ssh,REJ,0,normal
321,38081,789434,5,udp,http,REJ,0,normal
54,7336638,468449,34,icmp,ssh,RSTO,1,r2l
383,612513,912622,37,icmp,ftp,SF,0,normal
813,813084,795989,23,udp,http,RSTO,0,normal
491,505633,281159,13,udp,ftp,REJ,0,normal
876,2931895,624016,41,icmp,ssh,SF,1,dos
689,794097,629387,12,icmp,smtp,SF,0,normal
386,90395,626113,42,tcp,smtp,REJ,0,normal
774,760825,337196,40,udp,ftp,RSTO,0,normal
116,541549,635329,43,tcp,ftp,REJ,0,normal
466,42831,125256,32,icmp,http,SF,0,normal
92,1611057,390322,26,udp,ssh,RSTO,1,probe
615,242902,156431,14,tcp,ftp,S0,0,normal
973,529232,873009,37,icmp,http,S0,0,normal
827,122438,768718,1,tcp,ssh,RSTO,0,normal
897,717099,230891,20,tcp,smtp,REJ,0,normal
298,773744,512762,4,tcp,http,SF,0,normal
788,377878,27388,10,icmp,ftp,SF,0,normal
634,924828,67700,10,icmp,smtp,SF,0,normal
183,439713,100648,23,icmp,smtp,REJ,0,normal
463,1155340,582575,7,udp,ssh,RSTO,1,probe
183,5300219,407004,8,icmp,http,RSTO,1,probe
244,305804,514463,27,udp,ssh,SF,0,normal
659,346556,742116,2,icmp,smtp,S0,0,normal
641,14911,506937,15,tcp,ftp,RSTO,0,normal
374,709710,638651,13,tcp,ssh,SF,0,normal
917,4999861,794383,1,tcp,ftp,RSTO,1,dos
852,108808,845214,29,tcp,http,RSTO,0,normal
480,515636,485651,14,udp,ssh,RSTO,0,normal
609,967489,340134,42,tcp,ftp,S0,0,normal
805,818935,267564,34,icmp,ssh,RSTO,0,normal
875,436783,607673,22,tcp,http,RSTO,0,normal
690,6216840,907664,33,tcp,http,RSTO,1,dos
927,345756,808723,12,icmp,ftp,REJ,0,normal
198,6468598,337894,15,tcp,http,SF,1,r2l
621,395599,122872,7,tcp,http,REJ,0,normal
177,353499,338481,37,icmp,http,RSTO,0,normal
39,714946,901214,11,udp,ftp,SF,1,dos
688,675963,43609,5,icmp,ssh,REJ,0,normal
796,397213,923071,0,tcp,http,REJ,0,normal
845,372042,443459,29,tcp,ssh,SF,0,normal
277,850938,123080,7,icmp,http,REJ,0,normal
38,930853,909522,11,icmp,http,S0,0,normal
776,564256,914766,45,icmp,http,REJ,0,normal
522,341301,737171,17,tcp,ssh,S0,0,normal
115,419325,982482,9,icmp,smtp,SF,0,normal
519,555730,651381,1,icmp,http,RSTO,0,normal
321,312238,702742,37,udp,http,SF,0,normal
686,780500,477304,28,udp,http,RSTO,0,normal
487,943356,975044,16,icmp,ftp,RSTO,0,normal
507,819045,639579,31,udp,ftp,SF,0,normal
489,538243,767784,17,udp,ftp,SF,0,normal
653,143505,263989,13,udp,smtp,REJ,0,normal
126,2106514,415336,45,udp,http,SF,1,dos
65,817069,908639,14,icmp,smtp,RSTO,0,normal
743,980073,13384,21,tcp,smtp,REJ,0,normal
913,216010,196617,14,icmp,ssh,REJ,0,normal
169,5689631,271065,30,udp,ftp,REJ,1,r2l
292,885759,802788,19,udp,ftp,REJ,0,normal
703,41819,644365,33,udp,ssh,REJ,0,normal
262,659396,589590,7,tcp,smtp,S0,0,normal
93,351550,353571,27,tcp,http,REJ,0,normal
457,909515,175839,46,tcp,ftp,SF,0,normal
25,295230,728859,30,udp,ssh,RSTO,0,normal
198,395173,913477,34,tcp,ssh,SF,0,normal
109,433796,47220,6,udp,http,REJ,0,normal
329,54636,630878,37,icmp,ftp,RSTO,0,normal
925,463571,215146,43,udp,http,S0,0,normal
822,963960,268449,23,icmp,ssh,S0,0,normal
859,831827,410653,37,icmp,smtp,REJ,0,normal
737,230216,545973,2,icmp,http,RSTO,0,normal
387,717257,85595,40,tcp,http,S0,0,normal
